#
# National Water Information System
# 2019/03/30
#
#
# Date Retrieved: USGS Water Data for the Nation Help System
#
parm_cd	group	parm_nm	epa_equivalence	result_statistical_basis	result_time_basis	result_weight_basis	result_particle_size_basis	result_sample_fraction	result_temperature_basis	CASRN	SRSName	parm_unit
70504	Inorganics, Major, Non-metals	Acidity, water, filtered, heated, milligrams per liter as calcium carbonate	USGS use and no use by EPA					Dissolved	Heated	 	 	mg/l CaCO3
70508	Inorganics, Major, Non-metals	Acidity, water, unfiltered, heated, milligrams per liter as calcium carbonate	Agree					Total	Heated	 	Acidity	mg/l CaCO3
71825	Inorganics, Major, Non-metals	Acidity, water, unfiltered, heated, milligrams per liter as hydrogen ion	Not checked					Total	Heated	 	Acidity	mg/l as H
71830	Inorganics, Major, Non-metals	Hydroxide, water, unfiltered, fixed endpoint (pH 10.4) titration, field, milligrams per liter	Not checked					Total		14280-30-9	Hydroxide	mg/l
71831	Inorganics, Major, Non-metals	Hydroxide, water, unfiltered, inflection-point titration method (incremental titration method), laboratory, milligrams per liter	Not checked					Total		14280-30-9	Hydroxide	mg/l
71832	Inorganics, Major, Non-metals	Hydroxide, water, unfiltered, inflection-point titration method (incremental titration method), field, milligrams per liter	Not checked					Total		14280-30-9	Hydroxide	mg/l
71833	Inorganics, Major, Non-metals	Hydroxide, water, unfiltered, fixed endpoint (pH 10.4) titration, laboratory, milligrams per liter	Not checked					Total		14280-30-9	Hydroxide	mg/l
71834	Inorganics, Major, Non-metals	Hydroxide, water, filtered, inflection-point titration method (incremental titration method), field, milligrams per liter	Agree					Dissolved		14280-30-9	Hydroxide	mg/l
71870	Inorganics, Major, Non-metals	Bromide, water, filtered, milligrams per liter	Not checked					Dissolved		24959-67-9	Bromide	mg/l
71875	Inorganics, Major, Non-metals	Hydrogen sulfide, water, unfiltered, milligrams per liter	Not checked					Total		7783-06-4	Hydrogen sulfide	mg/l
72210	Inorganics, Major, Non-metals	Dissolved oxygen, water, unfiltered, mid-depth of water column, percent of saturation	Not checked					Total		7782-44-7	 	% saturatn
72240	Inorganics, Major, Non-metals	Carbon dioxide, water, dissolved, at the water surface, parts per million by volume of dissolved gases	Not checked					Dissolved		124-38-9	 	ppmv
80107	Inorganics, Major, Non-metals	Sulfur, water, unfiltered, milligrams per liter	Agree					Total		7704-34-9	Sulfur	mg/l
81200	Inorganics, Major, Non-metals	Silica, water, dissolved, short tons per day	Not checked					Dissolved		7631-86-9	Silica	tons/day
81205	Inorganics, Major, Non-metals	Bicarbonate, water, dissolved, short tons per day	Not checked					Dissolved		71-52-3	Bicarbonate	tons/day
81317	Inorganics, Major, Non-metals	Thiosulfate, water, unfiltered, milligrams per liter	Agree					Total		14383-50-7	Thiosulfate	mg/l
81612	Inorganics, Major, Non-metals	Sulfate, bed sediment, dry weight, grams per kilogram	Agree			Dry		Bed Sediment		14808-79-8	Sulfate	g/kg
82042	Inorganics, Major, Non-metals	Hydrogen, water, dissolved, micrograms per liter	Agree					Dissolved		1333-74-0	Hydrogen	ug/l
82299	Inorganics, Major, Non-metals	Fluoride, suspended sediment, milligrams per liter	Agree					Suspended		16984-48-8	Fluoride	mg/l
82476	Inorganics, Major, Non-metals	Chloride, soluble, dry atmospheric deposition, milligrams per kilogram	Agree							16887-00-6	Chloride	mg/kg
82477	Inorganics, Major, Non-metals	Sulfate, soluble, dry atmospheric deposition, milligrams per kilogram	Agree							14808-79-8	Sulfate	mg/kg
82478	Inorganics, Major, Non-metals	Carbonate, soluble, dry atmospheric deposition, milligrams per kilogram	Agree							3812-32-6	Carbonate (CO3)	mg/kg
82479	Inorganics, Major, Non-metals	Bicarbonate, soluble, dry atmospheric deposition, milligrams per kilogram	Agree							71-52-3	Bicarbonate	mg/kg
82480	Inorganics, Major, Non-metals	Inorganic carbon, soluble, dry atmospheric deposition, milligrams per kilogram	Agree							 	Inorganic carbon	mg/kg
82481	Inorganics, Major, Non-metals	Inorganic carbon, insoluble, dry atmospheric deposition, milligrams per kilogram	Agree							 	Inorganic carbon	mg/kg
82482	Inorganics, Major, Non-metals	Inorganic carbon, total, dry atmospheric deposition, milligrams per kilogram	Agree					Total		 	Inorganic carbon	mg/kg
82904	Inorganics, Major, Non-metals	Acid neutralizing capacity, wet atmospheric deposition, unfiltered, field, milligrams per liter as calcium carbonate	Agree					Total		 	Alkalinity	mg/l CaCO3
82905	Inorganics, Major, Non-metals	Acid neutralizing capacity, wet atmospheric deposition, unfiltered, field, microequivalents per liter	Agree					Total		 	Alkalinity	ueq/L
82906	Inorganics, Major, Non-metals	Acid neutralizing capacity, wet atmospheric deposition, unfiltered, laboratory, milligrams per liter as calcium carbonate	Agree					Total		 	Alkalinity	mg/l CaCO3
82907	Inorganics, Major, Non-metals	Acid neutralizing capacity, wet atmospheric deposition, unfiltered, laboratory, microequivalents per liter	Agree					Total		 	Alkalinity	ueq/L
82944	Inorganics, Major, Non-metals	Chloride, wet atmospheric deposition, filtered, milligrams per liter	Agree					Dissolved		16887-00-6	Chloride	mg/l
82945	Inorganics, Major, Non-metals	Chloride, wet atmospheric deposition, filtered, milligrams per square meter	Agree					Dissolved		16887-00-6	Chloride	mg/m2
82946	Inorganics, Major, Non-metals	Chloride, wet atmospheric deposition, filtered, microequivalents per liter	Agree					Dissolved		16887-00-6	Chloride	ueq/L
82947	Inorganics, Major, Non-metals	Chloride, wet atmospheric deposition, unfiltered, milligrams per liter	Agree					Total		16887-00-6	Chloride	mg/l
82948	Inorganics, Major, Non-metals	Chloride, wet atmospheric deposition, unfiltered, milligrams per square meter	Agree					Total		16887-00-6	Chloride	mg/m2
82949	Inorganics, Major, Non-metals	Chloride, wet atmospheric deposition, unfiltered, microequivalents per liter	Agree					Total		16887-00-6	Chloride	ueq/L
82974	Inorganics, Major, Non-metals	Hydrogen ion, wet atmospheric deposition, filtered, milligrams per liter	Agree					Dissolved		12408-02-5	Hydrogen ion	mg/l
82975	Inorganics, Major, Non-metals	Hydrogen ion, wet atmospheric deposition, filtered, milligrams per square meter	Agree					Dissolved		12408-02-5	Hydrogen ion	mg/m2
82976	Inorganics, Major, Non-metals	Hydrogen ion, wet atmospheric deposition, filtered, microequivalents per liter	Agree					Dissolved		12408-02-5	Hydrogen ion	ueq/L
82977	Inorganics, Major, Non-metals	Hydrogen ion, wet atmospheric deposition, unfiltered, milligrams per liter	Agree					Total		12408-02-5	Hydrogen ion	mg/l
82978	Inorganics, Major, Non-metals	Hydrogen ion, wet atmospheric deposition, unfiltered, milligrams per square meter	Agree					Total		12408-02-5	Hydrogen ion	mg/m2
82979	Inorganics, Major, Non-metals	Hydrogen ion, wet atmospheric deposition, unfiltered, microequivalents per liter	Agree					Total		12408-02-5	Hydrogen ion	ueq/L
82980	Inorganics, Major, Non-metals	Hydrogen ion, wet atmospheric deposition, filtered, calculated, milligrams per liter	Agree					Dissolved		12408-02-5	Hydrogen ion	mg/l
82981	Inorganics, Major, Non-metals	Hydrogen ion, wet atmospheric deposition, filtered, calculated, milligrams per square meter	Agree					Dissolved		12408-02-5	Hydrogen ion	mg/m2
82982	Inorganics, Major, Non-metals	Hydrogen ion, wet atmospheric deposition, filtered, calculated, microequivalents per liter	Agree					Dissolved		12408-02-5	Hydrogen ion	ueq/L
82983	Inorganics, Major, Non-metals	Hydrogen ion, wet atmospheric deposition, unfiltered, calculated, milligrams per liter	Agree					Total		12408-02-5	Hydrogen ion	mg/l
82984	Inorganics, Major, Non-metals	Hydrogen ion, wet atmospheric deposition, unfiltered, calculated, milligrams per square meter	Agree					Total		12408-02-5	Hydrogen ion	mg/m2
82985	Inorganics, Major, Non-metals	Hydrogen ion, wet atmospheric deposition, unfiltered, calculated, microequivalents per liter	Agree					Total		12408-02-5	Hydrogen ion	ueq/L
83157	Inorganics, Major, Non-metals	Sulfate, wet atmospheric deposition, filtered, milligrams per liter as sulfur	Agree					Dissolved		14808-79-8	Sulfate	mg/l as S
83158	Inorganics, Major, Non-metals	Sulfate, wet atmospheric deposition, filtered, milligrams per square meter as sulfur	Agree					Dissolved		14808-79-8	Sulfate	mg/m2 as S
83159	Inorganics, Major, Non-metals	Sulfate, wet atmospheric deposition, filtered, microequivalents per liter	Agree					Dissolved		14808-79-8	Sulfate	ueq/L
83160	Inorganics, Major, Non-metals	Sulfate, wet atmospheric deposition, filtered, milligrams per liter	Agree					Dissolved		14808-79-8	Sulfate	mg/l
83161	Inorganics, Major, Non-metals	Sulfate, wet atmospheric deposition, filtered, milligrams per square meter	Agree					Dissolved		14808-79-8	Sulfate	mg/m2
83162	Inorganics, Major, Non-metals	Sulfate, wet atmospheric deposition, filtered, microequivalents per liter	Agree					Dissolved		14808-79-8	Sulfate	ueq/L
83163	Inorganics, Major, Non-metals	Sulfate, wet atmospheric deposition, unfiltered, milligrams per liter as sulfur	Agree					Total		14808-79-8	Sulfate	mg/l as S
83164	Inorganics, Major, Non-metals	Sulfate, wet atmospheric deposition, unfiltered, milligrams per square meter as sulfur	Agree					Total		14808-79-8	Sulfate	mg/m2 as S
83165	Inorganics, Major, Non-metals	Sulfate, wet atmospheric deposition, unfiltered, microequivalents per liter	Agree					Total		14808-79-8	Sulfate	ueq/L
83166	Inorganics, Major, Non-metals	Sulfate, wet atmospheric deposition, unfiltered, milligrams per liter	Agree					Total		14808-79-8	Sulfate	mg/l
83167	Inorganics, Major, Non-metals	Sulfate, wet atmospheric deposition, unfiltered, milligrams per square meter	Agree					Total		14808-79-8	Sulfate	mg/m2
83168	Inorganics, Major, Non-metals	Sulfate, wet atmospheric deposition, unfiltered, microequivalents per liter	Agree					Total		14808-79-8	Sulfate	ueq/L
83186	Inorganics, Major, Non-metals	Acid neutralizing capacity, bulk atmospheric deposition, unfiltered, field, milligrams per liter as calcium carbonate	Agree					Total		 	Alkalinity	mg/l CaCO3
83187	Inorganics, Major, Non-metals	Acid neutralizing capacity, bulk atmospheric deposition, unfiltered, field, microequivalents per liter	Agree					Total		 	Alkalinity	ueq/L
83188	Inorganics, Major, Non-metals	Acid neutralizing capacity, bulk atmospheric deposition, unfiltered, laboratory, milligrams per liter as calcium carbonate	Agree					Total		 	Alkalinity	mg/l CaCO3
83189	Inorganics, Major, Non-metals	Acid neutralizing capacity, bulk atmospheric deposition, unfiltered, laboratory, microequivalents per liter	Agree					Total		 	Alkalinity	ueq/L
83226	Inorganics, Major, Non-metals	Chloride, bulk atmospheric deposition, filtered, milligrams per liter	Agree					Dissolved		16887-00-6	Chloride	mg/l
83227	Inorganics, Major, Non-metals	Chloride, bulk atmospheric deposition, filtered, milligrams per square meter	Agree					Dissolved		16887-00-6	Chloride	mg/m2
83228	Inorganics, Major, Non-metals	Chloride, bulk atmospheric deposition, filtered, microequivalents per liter	Agree					Dissolved		16887-00-6	Chloride	ueq/L
83229	Inorganics, Major, Non-metals	Chloride, bulk atmospheric deposition, unfiltered, milligrams per liter	Agree					Total		16887-00-6	Chloride	mg/l
83230	Inorganics, Major, Non-metals	Chloride, bulk atmospheric deposition, unfiltered, milligrams per square meter	Agree					Total		16887-00-6	Chloride	mg/m2
83231	Inorganics, Major, Non-metals	Chloride, bulk atmospheric deposition, unfiltered, microequivalents per liter	Agree					Total		16887-00-6	Chloride	ueq/L
83256	Inorganics, Major, Non-metals	Hydrogen ion, bulk atmospheric deposition, filtered, milligrams per liter	Agree					Dissolved		12408-02-5	Hydrogen ion	mg/l
83257	Inorganics, Major, Non-metals	Hydrogen ion, bulk atmospheric deposition, filtered, milligrams per square meter	Agree					Dissolved		12408-02-5	Hydrogen ion	mg/m2
83258	Inorganics, Major, Non-metals	Hydrogen ion, bulk atmospheric deposition, filtered, microequivalents per liter	Agree					Dissolved		12408-02-5	Hydrogen ion	ueq/L
83259	Inorganics, Major, Non-metals	Hydrogen ion, bulk atmospheric deposition, unfiltered, milligrams per liter	Agree					Total		12408-02-5	Hydrogen ion	mg/l
83260	Inorganics, Major, Non-metals	Hydrogen ion, bulk atmospheric deposition, unfiltered, milligrams per square meter	Agree					Total		12408-02-5	Hydrogen ion	mg/m2
83261	Inorganics, Major, Non-metals	Hydrogen ion, bulk atmospheric deposition, unfiltered, microequivalents per liter	Agree					Total		12408-02-5	Hydrogen ion	ueq/L
83262	Inorganics, Major, Non-metals	Hydrogen ion, bulk atmospheric deposition, filtered, calculated, milligrams per liter	Agree					Dissolved		12408-02-5	Hydrogen ion	mg/l
83263	Inorganics, Major, Non-metals	Hydrogen ion, bulk atmospheric deposition, filtered, calculated, milligrams per square meter	Agree					Dissolved		12408-02-5	Hydrogen ion	mg/m2
83264	Inorganics, Major, Non-metals	Hydrogen ion, bulk atmospheric deposition, filtered, calculated, microequivalents per liter	Agree					Dissolved		12408-02-5	Hydrogen ion	ueq/L
83265	Inorganics, Major, Non-metals	Hydrogen ion, bulk atmospheric deposition, unfiltered, calculated, milligrams per liter	Agree					Total		12408-02-5	Hydrogen ion	mg/l
83266	Inorganics, Major, Non-metals	Hydrogen ion, bulk atmospheric deposition, unfiltered, calculated, milligrams per square meter	Agree					Total		12408-02-5	Hydrogen ion	mg/m2
83267	Inorganics, Major, Non-metals	Hydrogen ion, bulk atmospheric deposition, unfiltered, calculated, microequivalents per liter	Agree					Total		12408-02-5	Hydrogen ion	ueq/L
83439	Inorganics, Major, Non-metals	Sulfate, bulk atmospheric deposition, filtered, milligrams per liter as sulfur	Agree					Dissolved		14808-79-8	Sulfate	mg/l as S
83440	Inorganics, Major, Non-metals	Sulfate, bulk atmospheric deposition, filtered, milligrams per square meter as sulfur	Agree					Dissolved		14808-79-8	Sulfate	mg/m2 as S
83441	Inorganics, Major, Non-metals	Sulfate, bulk atmospheric deposition, filtered, microequivalents per liter	Agree					Dissolved		14808-79-8	Sulfate	ueq/L
83442	Inorganics, Major, Non-metals	Sulfate, bulk atmospheric deposition, filtered, milligrams per liter	Agree					Dissolved		14808-79-8	Sulfate	mg/l
83443	Inorganics, Major, Non-metals	Sulfate, bulk atmospheric deposition, filtered, milligrams per square meter	Agree					Dissolved		14808-79-8	Sulfate	mg/m2
83444	Inorganics, Major, Non-metals	Sulfate, bulk atmospheric deposition, filtered, microequivalents per liter	Agree					Dissolved		14808-79-8	Sulfate	ueq/L
83445	Inorganics, Major, Non-metals	Sulfate, bulk atmospheric deposition, unfiltered, milligrams per liter as sulfur	Agree					Total		14808-79-8	Sulfate	mg/l as S
83446	Inorganics, Major, Non-metals	Sulfate, bulk atmospheric deposition, unfiltered, milligrams per square meter as sulfur	Agree					Total		14808-79-8	Sulfate	mg/m2 as S
83447	Inorganics, Major, Non-metals	Sulfate, bulk atmospheric deposition, unfiltered, microequivalents per liter	Agree					Total		14808-79-8	Sulfate	ueq/L
83448	Inorganics, Major, Non-metals	Sulfate, bulk atmospheric deposition, unfiltered, milligrams per liter	Agree					Total		14808-79-8	Sulfate	mg/l
83449	Inorganics, Major, Non-metals	Sulfate, bulk atmospheric deposition, unfiltered, milligrams per square meter	Agree					Total		14808-79-8	Sulfate	mg/m2
83450	Inorganics, Major, Non-metals	Sulfate, bulk atmospheric deposition, unfiltered, microequivalents per liter	Agree					Total		14808-79-8	Sulfate	ueq/L
85544	Inorganics, Major, Non-metals	Carbon dioxide, water, dissolved, volume percent of dissolved gases	Agree					Dissolved		124-38-9	Carbon dioxide	%
85546	Inorganics, Major, Non-metals	Hydrogen, water, dissolved, volume percent of dissolved gases	Agree					Dissolved		1333-74-0	Hydrogen	%
85548	Inorganics, Major, Non-metals	Nitrogen plus carbon monoxide, water, dissolved, volume percent of dissolved gases	Agree					Dissolved		 	 	%
85550	Inorganics, Major, Non-metals	Dissolved oxygen, water, dissolved, volume percent of dissolved gases	Agree					Dissolved		7782-44-7	Oxygen	%
85571	Inorganics, Major, Non-metals	Carbon dioxide, water, unfiltered, cubic centimeters per gram at standard temperature and pressure	USGS use and no use by EPA					Total		124-38-9	Carbon dioxide	cm3/g @STP
85573	Inorganics, Major, Non-metals	Dissolved oxygen, water, dissolved, cubic centimeters per gram at standard temperature and pressure	USGS use and no use by EPA					Dissolved		7782-44-7	Oxygen	cm3/g @STP
85576	Inorganics, Major, Non-metals	Hydrogen, water, dissolved, nanomoles per kilogram	Not checked					Dissolved		1333-74-0	Hydrogen	nmol/kg
85590	Inorganics, Major, Non-metals	Carbon [inorganic plus organic], bed sediment, total, dry weight, milligrams per kilogram	Not checked			Dry		Bed Sediment		7440-44-0	 	mg/kg
90300	Inorganics, Major, Non-metals	Dissolved oxygen, water, unfiltered, area weighted average, milligrams per liter	USGS use and no use by EPA					Dissolved		7782-44-7	Oxygen	mg/l
90410	Inorganics, Major, Non-metals	Acid neutralizing capacity, water, unfiltered, fixed endpoint (pH 4.5) titration, laboratory, milligrams per liter as calcium carbonate	USGS use and no use by EPA					Total		 	Alkalinity	mg/l CaCO3
90430	Inorganics, Major, Non-metals	Carbonate, water, unfiltered, inflection-point titration method (incremental titration method), laboratory, milligrams per liter as calcium carbonate	USGS use and no use by EPA					Total		3812-32-6	Carbonate (CO3)	mg/l CaCO3
90440	Inorganics, Major, Non-metals	Bicarbonate, water, unfiltered, inflection-point titration method (incremental titration method), laboratory, milligrams per liter	USGS use and no use by EPA					Total		71-52-3	Bicarbonate	mg/l
90445	Inorganics, Major, Non-metals	Carbonate, water, unfiltered, inflection-point titration method (incremental titration method), laboratory, milligrams per liter	USGS use and no use by EPA					Total		3812-32-6	Carbonate (CO3)	mg/l
90830	Inorganics, Major, Non-metals	Hydroxide, water, unfiltered, inflection-point titration method (incremental titration method), laboratory, milligrams per liter	USGS use and no use by EPA					Total		14280-30-9	Hydroxide	mg/l
91000	Inorganics, Major, Non-metals	Bromide, water, filtered, micrograms per liter	USGS use and no use by EPA					Dissolved		24959-67-9	Bromide	ug/l
91001	Inorganics, Major, Non-metals	Chloride, water, filtered, micrograms per liter	USGS use and no use by EPA					Dissolved		16887-00-6	Chloride	ug/l
91002	Inorganics, Major, Non-metals	Fluoride, water, filtered, micrograms per liter	USGS use and no use by EPA					Dissolved		16984-48-8	Fluoride	ug/l
91005	Inorganics, Major, Non-metals	Sulfate, water, filtered, micrograms per liter	USGS use and no use by EPA					Dissolved		14808-79-8	Sulfate	ug/l
95410	Inorganics, Major, Non-metals	Acid neutralizing capacity, water, unfiltered, fixed endpoint (pH 4.5) titration, laboratory, milligrams per liter as calcium carbonate	USGS use and no use by EPA					Total		 	Alkalinity	mg/l CaCO3
95430	Inorganics, Major, Non-metals	Carbonate, water, unfiltered, fixed endpoint (pH 8.3) titration, laboratory, milligrams per liter as calcium carbonate	USGS use and no use by EPA					Total		3812-32-6	Carbonate (CO3)	mg/l CaCO3
95440	Inorganics, Major, Non-metals	Bicarbonate, water, unfiltered, fixed endpoint (pH 4.5) titration, laboratory, milligrams per liter	USGS use and no use by EPA					Total		71-52-3	Bicarbonate	mg/l
95445	Inorganics, Major, Non-metals	Carbonate, water, unfiltered, fixed endpoint (pH 8.3) titration, laboratory, milligrams per liter	USGS use and no use by EPA					Total		3812-32-6	Carbonate (CO3)	mg/l
95830	Inorganics, Major, Non-metals	Hydroxide, water, unfiltered, fixed endpoint (pH 10.4), laboratory, milligrams per liter	USGS use and no use by EPA					Total		14280-30-9	Hydroxide	mg/l
99113	Inorganics, Major, Non-metals	Sulfate, water, filtered, field, milligrams per liter	USGS use and no use by EPA					Dissolved		14808-79-8	Sulfate	mg/l
99117	Inorganics, Major, Non-metals	Chloride, water, filtered, field, milligrams per liter	USGS use and no use by EPA					Dissolved		16887-00-6	Chloride	mg/l
99118	Inorganics, Major, Non-metals	Sulfide, water, filtered, field, milligrams per liter	USGS use and no use by EPA					Dissolved		18496-25-8	Sulfide	mg/l
99119	Inorganics, Major, Non-metals	Sulfide, water, unfiltered, field, milligrams per liter	USGS use and no use by EPA					Total		18496-25-8	Sulfide	mg/l
99127	Inorganics, Major, Non-metals	Sulfate, water, unfiltered, field, milligrams per liter	USGS use and no use by EPA					Total		14808-79-8	Sulfate	mg/l
99131	Inorganics, Major, Non-metals	Silica, water, unfiltered, field, milligrams per liter	USGS use and no use by EPA					Total		7631-86-9	Silica	mg/l
99220	Inorganics, Major, Non-metals	Chloride, water, unfiltered, milligrams per liter	USGS use and no use by EPA					Total		16887-00-6	Chloride	mg/l
99301	Inorganics, Major, Non-metals	Chlorine residual, disinfection byproduct, water, unfiltered, milligrams per liter	USGS use and no use by EPA					Total		7782-50-5	Chlorine	mg/l
99302	Inorganics, Major, Non-metals	Chlorine demand, disinfection byproduct, water, unfiltered, milligrams per liter	USGS use and no use by EPA					Total		 	Chlorine demand	mg/l
99400	Inorganics, Major, Non-metals	Acid neutralizing capacity, water, unfiltered, estimated by regression equation, milligrams per liter as calcium carbonate	USGS use and no use by EPA					Total		 	Alkalinity	mg/l CaCO3
99404	Inorganics, Major, Non-metals	Chloride, water, filtered, estimated by regression equation, milligrams per liter	USGS use and no use by EPA					Dissolved		16887-00-6	Chloride	mg/l
99405	Inorganics, Major, Non-metals	Sulfate, water, filtered, estimated by regression equation, milligrams per liter	USGS use and no use by EPA					Dissolved		14808-79-8	Sulfate	mg/l
99417	Inorganics, Major, Non-metals	Acid neutralizing capacity, water, unfiltered, pounds per day	USGS use and no use by EPA					Total		 	Alkalinity	lb/day
99420	Inorganics, Major, Non-metals	Dissolved oxygen, water, unfiltered, pounds per day	USGS use and no use by EPA					Dissolved		7782-44-7	Oxygen	lb/day
99430	Inorganics, Major, Non-metals	Carbonate, water, unfiltered, inflection-point titration method (incremental titration method), field, milligrams per liter as calcium carbonate	USGS use and no use by EPA					Total		3812-32-6	Carbonate (CO3)	mg/l CaCO3
99431	Inorganics, Major, Non-metals	Alkalinity, water, filtered, Gran titration, field, microequivalents per liter	USGS use and no use by EPA					Dissolved		 	Alkalinity	ueq/L
99432	Inorganics, Major, Non-metals	Alkalinity, water, filtered, Gran titration, laboratory, microequivalents per liter	Not checked					Dissolved		 	Alkalinity	ueq/L
99440	Inorganics, Major, Non-metals	Bicarbonate, water, unfiltered, inflection-point titration method (incremental titration method), field, milligrams per liter	USGS use and no use by EPA					Total		71-52-3	Bicarbonate	mg/l
99445	Inorganics, Major, Non-metals	Carbonate, water, unfiltered, inflection-point titration method (incremental titration method), field, milligrams per liter	USGS use and no use by EPA					Total		3812-32-6	Carbonate (CO3)	mg/l
99830	Inorganics, Major, Non-metals	Hydroxide, water, unfiltered, inflection-point titration method (incremental titration method), field, milligrams per liter	USGS use and no use by EPA					Total		14280-30-9	Hydroxide	mg/l
99977	Inorganics, Major, Non-metals	Dissolved oxygen, water, unfiltered, 1 meter below surface, milligrams per liter	USGS use and no use by EPA					Dissolved		7782-44-7	Oxygen	mg/l
99981	Inorganics, Major, Non-metals	Dissolved oxygen, water, unfiltered, 1 meter above bottom, milligrams per liter	USGS use and no use by EPA					Dissolved		7782-44-7	Oxygen	mg/l
99985	Inorganics, Major, Non-metals	Dissolved oxygen, water, unfiltered, mid-depth of water column, milligrams per liter	USGS use and no use by EPA					Dissolved		7782-44-7	Oxygen	mg/l
