#
# National Water Information System
# 2019/03/30
#
#
# Date Retrieved: USGS Water Data for the Nation Help System
#
parm_cd	group	parm_nm	epa_equivalence	result_statistical_basis	result_time_basis	result_weight_basis	result_particle_size_basis	result_sample_fraction	result_temperature_basis	CASRN	SRSName	parm_unit
52163	Organics, Other	Microcystin LY, water, filtered, recoverable, micrograms per liter	Not checked					Dissolved		123304-10-9	 	ug/l
52164	Organics, Other	Okadaic acid, water, filtered, recoverable, micrograms per liter	Not checked					Dissolved		78111-17-8	 	ug/l
52165	Organics, Other	Microcystin HiLR, water, filtered, recoverable, micrograms per liter	Not checked					Dissolved		 	 	ug/l
52166	Organics, Other	Protein phosphatase assay 2A (PP2A), water, filtered, recoverable, micrograms per liter	Not checked					Dissolved		 	 	ug/l
52167	Organics, Other	Testosterone glucuronide, water, filtered, recoverable, micrograms per liter	Not checked					Dissolved		1180-25-2	 	ug/l
52181	Organics, Other	BDE congener 100, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		189084-64-8	 	ug/kg
52182	Organics, Other	BDE congener 119, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		189084-66-0	 	ug/kg
52183	Organics, Other	BDE congener 126, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		366791-32-4	 	ug/kg
52184	Organics, Other	BDE congener 15, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		2050-47-7	 	ug/kg
52185	Organics, Other	BDE congener 156, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		35854-94-5	 	ug/kg
52186	Organics, Other	BDE congener 17, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		147217-75-2	 	ug/kg
52187	Organics, Other	BDE congener 184, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		119264-56-1	 	ug/kg
52188	Organics, Other	BDE congener 191, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		446255-30-7	 	ug/kg
52189	Organics, Other	BDE congener 196, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		446255-39-6	 	ug/kg
52190	Organics, Other	BDE congener 197, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		119262-59-4	 	ug/kg
52191	Organics, Other	BDE congener 206, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		63387-28-0	 	ug/kg
52192	Organics, Other	BDE congener 207, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		437701-79-6	 	ug/kg
52193	Organics, Other	BDE congener 209, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		1163-19-5	 	ug/kg
52194	Organics, Other	BDE congener 28, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		41318-75-6	 	ug/kg
52195	Organics, Other	BDE congener 3, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		101-55-3	 	ug/kg
52196	Organics, Other	BDE congener 7, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		171977-44-9	 	ug/kg
52197	Organics, Other	BDE congener 77, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		93703-48-1	 	ug/kg
52198	Organics, Other	BDE congener 49, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		243982-82-3	 	ug/kg
52199	Organics, Other	Hexabromocyclododecane (HBCD), biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		3194-55-6	 	ug/kg
52200	Organics, Other	PCB congener 156, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		38380-08-4	 	ug/kg
52201	Organics, Other	PCB congener 31, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		16606-02-3	 	ug/kg
52203	Organics, Other	Hexabromocyclododecane (HBCD), bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		3194-55-6	 	ug/kg
52214	Organics, Other	BDE congener 3, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		101-55-3	 	ug/kg
52215	Organics, Other	BDE congener 7, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		171977-44-9	 	ug/kg
52216	Organics, Other	BDE congener 15, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		2050-47-7	 	ug/kg
52217	Organics, Other	BDE congener 17, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		147217-75-2	 	ug/kg
52218	Organics, Other	BDE congener 28, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		41318-75-6	 	ug/kg
52219	Organics, Other	BDE congener 47, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		5436-43-1	 	ug/kg
52220	Organics, Other	BDE congener 49, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		243982-82-3	 	ug/kg
52221	Organics, Other	BDE congener 71, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		189084-62-6	 	ug/kg
52222	Organics, Other	BDE congener 66, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		189084-61-5	 	ug/kg
52223	Organics, Other	BDE congener 77, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		93703-48-1	 	ug/kg
52224	Organics, Other	BDE congener 85, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		182346-21-0	 	ug/kg
52225	Organics, Other	BDE congener 99, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		60348-60-9	 	ug/kg
52226	Organics, Other	BDE congener 100, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		189084-64-8	 	ug/kg
52227	Organics, Other	BDE congener 119, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		189084-66-0	 	ug/kg
52228	Organics, Other	BDE congener 126, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		366791-32-4	 	ug/kg
52229	Organics, Other	BDE congener 138, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		182677-30-1	 	ug/kg
52230	Organics, Other	BDE congener 153, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		68631-49-2	 	ug/kg
52231	Organics, Other	BDE congener 154, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		207122-15-4	 	ug/kg
52232	Organics, Other	BDE congener 156, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		35854-94-5	 	ug/kg
52233	Organics, Other	BDE congener 183, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		207122-16-5	 	ug/kg
52234	Organics, Other	BDE congener 184, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		119264-56-1	 	ug/kg
52235	Organics, Other	BDE congener 191, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		446255-30-7	 	ug/kg
52236	Organics, Other	BDE congener 196, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		446255-39-6	 	ug/kg
52237	Organics, Other	BDE congener 197, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		119262-59-4	 	ug/kg
52238	Organics, Other	BDE congener 206, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		63387-28-0	 	ug/kg
52239	Organics, Other	BDE congener 207, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		437701-79-6	 	ug/kg
52240	Organics, Other	BDE congener 209, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		1163-19-5	 	ug/kg
52241	Organics, Other	1,7-Dimethylphenanthrene, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		483-87-4	 	ug/kg
52242	Organics, Other	1-Methylfluoranthene, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		25889-60-5	 	ug/kg
52243	Organics, Other	2-Methylphenanthrene, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		2531-84-2	 	ug/kg
52244	Organics, Other	3-Methylchrysene, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		3351-31-3	 	ug/kg
52245	Organics, Other	3-Methylfluoranthene, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		1706-01-0	 	ug/kg
52246	Organics, Other	3-Methylphenanthrene, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		832-71-3	 	ug/kg
52247	Organics, Other	4-Methylpyrene, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		3353-12-6	 	ug/kg
52248	Organics, Other	6-Methylchrysene, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		1705-85-7	 	ug/kg
52249	Organics, Other	9-Methylphenanthrene, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		883-20-5	 	ug/kg
52250	Organics, Other	Anthanthrene, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		191-26-4	 	ug/kg
52251	Organics, Other	Benzo[b]chrysene, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		214-17-5	 	ug/kg
52252	Organics, Other	Benzo[c]phenanthrene, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		195-19-7	 	ug/kg
52253	Organics, Other	Benzo[ghi]fluoranthene, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		203-12-3	 	ug/kg
52254	Organics, Other	Benzo[j]fluoranthene, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		205-82-3	 	ug/kg
52255	Organics, Other	Triphenylene, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		217-56-4	 	ug/kg
52256	Organics, Other	Coronene, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		191-07-1	 	ug/kg
52257	Organics, Other	Cyclopenta[cd]pyrene, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		27208-37-3	 	ug/kg
52258	Organics, Other	Dibenzo[a,c]anthracene, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		215-58-7	 	ug/kg
52259	Organics, Other	Dibenzo[a,j]anthracene, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		224-41-9	 	ug/kg
52260	Organics, Other	Dibenzo[b,k]fluoranthene, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		205-97-0	 	ug/kg
52261	Organics, Other	Picene, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		213-46-7	 	ug/kg
52262	Organics, Other	Retene, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		483-65-8	 	ug/kg
52263	Organics, Other	Dibenzo[a,e]pyrene, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		192-65-4	 	ug/kg
52264	Organics, Other	Dibenzo[a,h]pyrene, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		189-64-0	 	ug/kg
52265	Organics, Other	17.alpha.(H),21.beta.(H)-30-Norhopane, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		53584-60-4	 	ug/kg
52266	Organics, Other	(22R)-17.alpha.(H),21.beta.(H)-Homohopane, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		60305-22-8	 	ug/kg
52267	Organics, Other	(22S)-17.alpha.(H),21.beta.(H)-Homohopane, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		60305-23-9	 	ug/kg
52268	Organics, Other	(20R)-5.alpha.(H),14.alpha.(H),17.alpha.(H)-Cholestane, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per	Not checked			Dry	< 2 mm	Bed Sediment		481-21-0	 	ug/kg
52269	Organics, Other	(20R)-5.alpha.(H),14.beta.(H),17.beta.(H)-Cholestane, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per k	Not checked			Dry	< 2 mm	Bed Sediment		69483-47-2	 	ug/kg
52270	Organics, Other	(20R)-24-Methyl-5.alpha.(H),14.beta.(H),17.beta.(H)-cholestane, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, microg	Not checked			Dry	< 2 mm	Bed Sediment		71117-90-3	 	ug/kg
52271	Organics, Other	(20R)-24-Ethyl-5.alpha.(H),14.alpha.(H),17.alpha.(H)-cholestane, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micro	Not checked			Dry	< 2 mm	Bed Sediment		62446-14-4	 	ug/kg
52272	Organics, Other	(20R)-24-Ethyl-5.alpha.(H),14.beta.(H),17.beta.(H)-cholestane, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, microgr	Not checked			Dry	< 2 mm	Bed Sediment		71117-92-5	 	ug/kg
52307	Organics, Other	Octachlorostyrene, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		29082-74-4	 	ug/kg
52311	Organics, Other	2,3,5-Trimethylnaphthalene, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		2245-38-7	 	ug/kg
52312	Organics, Other	Benzo[a]fluoranthene, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		203-33-8	 	ug/kg
52313	Organics, Other	Biphenyl, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		92-52-4	 	ug/kg
52390	Organics, Other	2-Methyl-1-propanol, water, unfiltered, recoverable, milligrams per liter	Not checked					Recoverable		78-83-1	 	mg/l
52391	Organics, Other	2-Propanol, water, unfiltered, recoverable, milligrams per liter	Not checked					Recoverable		67-63-0	 	mg/l
52392	Organics, Other	1-Butanol, water, unfiltered, recoverable, milligrams per liter	Not checked					Recoverable		71-36-3	 	mg/l
52393	Organics, Other	1-Propanol, water, unfiltered, recoverable, milligrams per liter	Not checked					Recoverable		71-23-8	 	mg/l
52394	Organics, Other	2-Butanol, water, unfiltered, recoverable, milligrams per liter	Not checked					Recoverable		78-92-2	 	mg/l
52395	Organics, Other	2-Methyl-2-propanol, water, unfiltered, recoverable, milligrams per liter	Not checked					Recoverable		75-65-0	 	mg/l
52396	Organics, Other	1,1,2-Trichloro-1,2,2-trifluoroethane, soil, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		76-13-1	 	ug/kg
52397	Organics, Other	1,1-Dichloropropene, soil, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		563-58-6	 	ug/kg
52398	Organics, Other	1,2,3-Trichlorobenzene, soil, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		87-61-6	 	ug/kg
52399	Organics, Other	1,2,4-Trimethylbenzene, soil, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		95-63-6	 	ug/kg
52400	Organics, Other	1,3,5-Trimethylbenzene, soil, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		108-67-8	 	ug/kg
52401	Organics, Other	1,3-Dichloropropane, soil, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		142-28-9	 	ug/kg
52402	Organics, Other	1,4-Dichlorobenzene, soil, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		106-46-7	 	ug/kg
52403	Organics, Other	2,2-Dichloropropane, soil, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		594-20-7	 	ug/kg
52404	Organics, Other	2-Chlorotoluene, soil, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		95-49-8	 	ug/kg
52405	Organics, Other	4-Chlorotoluene, soil, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		106-43-4	 	ug/kg
52406	Organics, Other	4-Isopropyltoluene, soil, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		99-87-6	 	ug/kg
52407	Organics, Other	Bromobenzene, soil, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		108-86-1	 	ug/kg
52408	Organics, Other	Bromochloromethane, soil, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		74-97-5	 	ug/kg
52409	Organics, Other	Isopropylbenzene, soil, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		98-82-8	 	ug/kg
52410	Organics, Other	m-Xylene plus p-xylene, soil, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		179601-23-1	 	ug/kg
52411	Organics, Other	n-Butylbenzene, soil, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		104-51-8	 	ug/kg
52412	Organics, Other	n-Propylbenzene, soil, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		103-65-1	 	ug/kg
52413	Organics, Other	Naphthalene, soil, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		91-20-3	 	ug/kg
52414	Organics, Other	o-Xylene, soil, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		95-47-6	 	ug/kg
52415	Organics, Other	sec-Butylbenzene, soil, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		135-98-8	 	ug/kg
52416	Organics, Other	tert-Butylbenzene, soil, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		98-06-6	 	ug/kg
52417	Organics, Other	1,1,1,2-Tetrachloroethane, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		630-20-6	 	ug/kg
52418	Organics, Other	1,1,2-Trichloro-1,2,2-trifluoroethane, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		76-13-1	 	ug/kg
52419	Organics, Other	1,1-Dichloropropene, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		563-58-6	 	ug/kg
52420	Organics, Other	1,2,3-Trichlorobenzene, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		87-61-6	 	ug/kg
52421	Organics, Other	1,2,3-Trichloropropane, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		96-18-4	 	ug/kg
52422	Organics, Other	1,2,4-Trimethylbenzene, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		95-63-6	 	ug/kg
52423	Organics, Other	1,2-Dibromo-3-chloropropane, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		96-12-8	 	ug/kg
52424	Organics, Other	1,2-Dibromoethane, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		106-93-4	 	ug/kg
52425	Organics, Other	1,3,5-Trimethylbenzene, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		108-67-8	 	ug/kg
52426	Organics, Other	1,3-Dichloropropane, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		142-28-9	 	ug/kg
52427	Organics, Other	2,2-Dichloropropane, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		594-20-7	 	ug/kg
52428	Organics, Other	Methyl ethyl ketone, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		78-93-3	 	ug/kg
52429	Organics, Other	2-Chlorotoluene, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		95-49-8	 	ug/kg
52430	Organics, Other	2-Hexanone, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		591-78-6	 	ug/kg
52431	Organics, Other	4-Chlorotoluene, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		106-43-4	 	ug/kg
52432	Organics, Other	4-Isopropyltoluene, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		99-87-6	 	ug/kg
52433	Organics, Other	Isobutyl methyl ketone, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		108-10-1	 	ug/kg
52434	Organics, Other	Acetone, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		67-64-1	 	ug/kg
52435	Organics, Other	Bromobenzene, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		108-86-1	 	ug/kg
52436	Organics, Other	Bromochloromethane, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		74-97-5	 	ug/kg
52437	Organics, Other	Carbon disulfide, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		75-15-0	 	ug/kg
52438	Organics, Other	cis-1,2-Dichloroethene, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		156-59-2	 	ug/kg
52439	Organics, Other	Isopropylbenzene, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		98-82-8	 	ug/kg
52440	Organics, Other	Dibromomethane, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		74-95-3	 	ug/kg
52441	Organics, Other	m,p-Xylene, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		179601-23-1	 	ug/kg
52442	Organics, Other	n-Butylbenzene, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		104-51-8	 	ug/kg
52443	Organics, Other	n-Propylbenzene, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		103-65-1	 	ug/kg
52444	Organics, Other	o-Xylene, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		95-47-6	 	ug/kg
52445	Organics, Other	sec-Butylbenzene, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		135-98-8	 	ug/kg
52446	Organics, Other	Styrene, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		100-42-5	 	ug/kg
52447	Organics, Other	Methyl tert-butyl ether, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		1634-04-4	 	ug/kg
52448	Organics, Other	tert-Butylbenzene, bed sediment, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Bed Sediment		98-06-6	 	ug/kg
52449	Organics, Other	1,1,1,2-Tetrachloroethane, solids, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		630-20-6	 	ug/kg
52450	Organics, Other	1,1,1-Trichloroethane, solids, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		71-55-6	 	ug/kg
52451	Organics, Other	1,1,2,2-Tetrachloroethane, solids, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		79-34-5	 	ug/kg
52452	Organics, Other	1,1,2-Trichloroethane, solids, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		79-00-5	 	ug/kg
52453	Organics, Other	1,1-Dichloroethane, solids, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		75-34-3	 	ug/kg
52454	Organics, Other	1,1-Dichloroethene, solids, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		75-35-4	 	ug/kg
