#
# National Water Information System
# 2019/03/30
#
#
# Date Retrieved: USGS Water Data for the Nation Help System
#
parm_cd	group	parm_nm	epa_equivalence	result_statistical_basis	result_time_basis	result_weight_basis	result_particle_size_basis	result_sample_fraction	result_temperature_basis	CASRN	SRSName	parm_unit
19340	Organics, PCBs	PCB congener 156, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		38380-08-4	 	ug/kg
19341	Organics, PCBs	PCB congener 157, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		69782-90-7	 	ug/kg
19342	Organics, PCBs	PCB congeners 158 plus 160, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		 	 	ug/kg
19343	Organics, PCBs	PCB congener 159, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		39635-35-3	 	ug/kg
19344	Organics, PCBs	PCB congener 161, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		74472-43-8	 	ug/kg
19345	Organics, PCBs	PCB congener 162, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		39635-34-2	 	ug/kg
19346	Organics, PCBs	PCB congener 165, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		74472-46-1	 	ug/kg
19347	Organics, PCBs	PCB congener 166, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		41411-63-6	 	ug/kg
19348	Organics, PCBs	PCB congener 167, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		52663-72-6	 	ug/kg
19349	Organics, PCBs	PCB congener 169, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		32774-16-6	 	ug/kg
19350	Organics, PCBs	PCB congener 171, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		52663-71-5	 	ug/kg
19351	Organics, PCBs	PCB congeners 172 plus 192, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		 	 	ug/kg
19352	Organics, PCBs	PCB congener 173, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		68194-16-1	 	ug/kg
19353	Organics, PCBs	PCB congeners 174 plus 181, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		 	 	ug/kg
19354	Organics, PCBs	PCB congener 175, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		40186-70-7	 	ug/kg
19355	Organics, PCBs	PCB congener 176, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		52663-65-7	 	ug/kg
19356	Organics, PCBs	PCB congener 179, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		52663-64-6	 	ug/kg
19357	Organics, PCBs	PCB congener 186, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		74472-49-4	 	ug/kg
19358	Organics, PCBs	PCB congener 188, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		74487-85-7	 	ug/kg
19359	Organics, PCBs	PCB congener 189, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		39635-31-9	 	ug/kg
19360	Organics, PCBs	PCB congener 191, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		74472-50-7	 	ug/kg
19361	Organics, PCBs	PCB congener 193, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		69782-91-8	 	ug/kg
19362	Organics, PCBs	PCB congener 197, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		33091-17-7	 	ug/kg
19363	Organics, PCBs	PCB congener 198, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		68194-17-2	 	ug/kg
19364	Organics, PCBs	PCB congener 200, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		52663-73-7	 	ug/kg
19365	Organics, PCBs	PCB congener 202, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		2136-99-4	 	ug/kg
19366	Organics, PCBs	PCB congener 204, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		74472-52-9	 	ug/kg
19367	Organics, PCBs	PCB congener 205, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		74472-53-0	 	ug/kg
19368	Organics, PCBs	PCB congener 207, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		52663-79-3	 	ug/kg
19369	Organics, PCBs	PCB congener 208, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		52663-77-1	 	ug/kg
30103	Organics, PCBs	Aroclor 1016, soil, recoverable, dry weight, milligrams per kilogram	Agree			Dry		Recoverable		12674-11-2	Aroclor 1016	mg/kg
30104	Organics, PCBs	Aroclor 1221, soil, recoverable, dry weight, milligrams per kilogram	Agree			Dry		Recoverable		11104-28-2	Aroclor 1221	mg/kg
30105	Organics, PCBs	Aroclor 1232, soil, recoverable, dry weight, milligrams per kilogram	Agree			Dry		Recoverable		11141-16-5	Aroclor 1232	mg/kg
30106	Organics, PCBs	Aroclor 1242, soil, recoverable, dry weight, milligrams per kilogram	Agree			Dry		Recoverable		53469-21-9	Aroclor 1242	mg/kg
30107	Organics, PCBs	Aroclor 1248, soil, recoverable, dry weight, milligrams per kilogram	Agree			Dry		Recoverable		12672-29-6	Aroclor 1248	mg/kg
30108	Organics, PCBs	Aroclor 1254, soil, recoverable, dry weight, milligrams per kilogram	Agree			Dry		Recoverable		11097-69-1	Aroclor 1254	mg/kg
30109	Organics, PCBs	Aroclor 1260, soil, recoverable, dry weight, milligrams per kilogram	Agree			Dry		Recoverable		11096-82-5	Aroclor 1260	mg/kg
30335	Organics, PCBs	PCBs, water, filtered, recoverable, nanograms per liter	Agree					Dissolved		1336-36-3	Polychlorinated biphenyls	ng/l
34457	Organics, PCBs	Aroclor 1242, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		53469-21-9	Aroclor 1242	ug/l
34458	Organics, PCBs	Aroclor 1242, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		53469-21-9	Aroclor 1242	ug/l
34662	Organics, PCBs	Aroclor 1221, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		11104-28-2	Aroclor 1221	ug/l
34663	Organics, PCBs	Aroclor 1221, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		11104-28-2	Aroclor 1221	ug/l
34665	Organics, PCBs	Aroclor 1232, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		11141-16-5	Aroclor 1232	ug/l
34666	Organics, PCBs	Aroclor 1232, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		11141-16-5	Aroclor 1232	ug/l
34671	Organics, PCBs	Aroclor 1016, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		12674-11-2	Aroclor 1016	ug/l
34672	Organics, PCBs	Aroclor 1016, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		12674-11-2	Aroclor 1016	ug/l
34673	Organics, PCBs	Aroclor 1016, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		12674-11-2	Aroclor 1016	ug/l
39488	Organics, PCBs	Aroclor 1221, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		11104-28-2	Aroclor 1221	ug/l
39491	Organics, PCBs	Aroclor 1221, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		11104-28-2	Aroclor 1221	ug/kg
39492	Organics, PCBs	Aroclor 1232, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		11141-16-5	Aroclor 1232	ug/l
39495	Organics, PCBs	Aroclor 1232, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		11141-16-5	Aroclor 1232	ug/kg
39496	Organics, PCBs	Aroclor 1242, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		53469-21-9	Aroclor 1242	ug/l
39499	Organics, PCBs	Aroclor 1242, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		53469-21-9	Aroclor 1242	ug/kg
39500	Organics, PCBs	Aroclor 1248, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		12672-29-6	Aroclor 1248	ug/l
39501	Organics, PCBs	Aroclor 1248, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		12672-29-6	Aroclor 1248	ug/l
39502	Organics, PCBs	Aroclor 1248, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		12672-29-6	Aroclor 1248	ug/l
39503	Organics, PCBs	Aroclor 1248, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		12672-29-6	Aroclor 1248	ug/kg
39504	Organics, PCBs	Aroclor 1254, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		11097-69-1	Aroclor 1254	ug/l
39505	Organics, PCBs	Aroclor 1254, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		11097-69-1	Aroclor 1254	ug/l
39506	Organics, PCBs	Aroclor 1254, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		11097-69-1	Aroclor 1254	ug/l
39507	Organics, PCBs	Aroclor 1254, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		11097-69-1	Aroclor 1254	ug/kg
39508	Organics, PCBs	Aroclor 1260, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		11096-82-5	Aroclor 1260	ug/l
39509	Organics, PCBs	Aroclor 1260, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		11096-82-5	Aroclor 1260	ug/l
39510	Organics, PCBs	Aroclor 1260, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		11096-82-5	Aroclor 1260	ug/l
39511	Organics, PCBs	Aroclor 1260, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		11096-82-5	Aroclor 1260	ug/kg
39514	Organics, PCBs	Aroclor 1016, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		12674-11-2	Aroclor 1016	ug/kg
39516	Organics, PCBs	PCBs, water, unfiltered, recoverable, micrograms per liter	Agree					Recoverable		1336-36-3	Polychlorinated biphenyls	ug/l
39517	Organics, PCBs	PCBs, water, filtered, recoverable, micrograms per liter	Agree					Dissolved		1336-36-3	Polychlorinated biphenyls	ug/l
39518	Organics, PCBs	PCBs, suspended sediment, recoverable, micrograms per liter	Agree					Suspended		1336-36-3	Polychlorinated biphenyls	ug/l
39519	Organics, PCBs	PCBs, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		1336-36-3	Polychlorinated biphenyls	ug/kg
46343	Organics, PCBs	Aroclor 1016 plus Aroclor 1242, bed sediment, recoverable, dry weight, micrograms per kilogram	Agree			Dry		Bed Sediment		 	Aroclor 1016 mixt. with Aroclor 1242	ug/kg
49354	Organics, PCBs	PCBs, biota, whole organism, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		1336-36-3	Polychlorinated biphenyls	ug/kg
49447	Organics, PCBs	PCB congener 1, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		2051-60-7	2-Chlorobiphenyl	ug/kg
49459	Organics, PCBs	PCBs, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		1336-36-3	Polychlorinated biphenyls	ug/kg
49499	Organics, PCBs	PCB congener 132, biota, tissue, recoverable, wet weight, micrograms per kilogram	Not checked			Wet		Recoverable		38380-05-1	 	ug/kg
49816	Organics, PCBs	PCB congener 3, water, filtered, recoverable, nanograms per liter	Agree					Dissolved		2051-62-9	4-Chlorobiphenyl	ng/l
49817	Organics, PCBs	PCB congeners 4+10, water, filtered, recoverable, nanograms per liter	Agree					Dissolved		 	PCB-4/10	ng/l
49820	Organics, PCBs	PCB congener 25, water, filtered, recoverable, nanograms per liter	Agree					Dissolved		55712-37-3	2,3',4-Trichlorobiphenyl	ng/l
49821	Organics, PCBs	PCB congener 53, water, filtered, recoverable, nanograms per liter	Agree					Dissolved		41464-41-9	2,2',5,6'-Tetrachlorobiphenyl	ng/l
49822	Organics, PCBs	PCB congener 51, water, filtered, recoverable, nanograms per liter	Agree					Dissolved		68194-04-7	2,2',4,6'-Tetrachlorobiphenyl	ng/l
49823	Organics, PCBs	PCB congener 63, water, filtered, recoverable, nanograms per liter	Agree					Dissolved		74472-34-7	2,3,4',5-Tetrachlorobiphenyl	ng/l
49824	Organics, PCBs	PCB congener 66, water, filtered, recoverable, nanograms per liter	Agree					Dissolved		32598-10-0	2,3',4,4'-Tetrachlorobiphenyl	ng/l
49825	Organics, PCBs	PCB congener 95, water, filtered, recoverable, nanograms per liter	Agree					Dissolved		38379-99-6	2,2',3,5',6-Pentachlorobiphenyl	ng/l
49826	Organics, PCBs	PCB congener 89, water, filtered, recoverable, nanograms per liter	Agree					Dissolved		73575-57-2	2,2',3,4,6'-Pentachlorobiphenyl	ng/l
49827	Organics, PCBs	PCB congener 83, water, filtered, recoverable, nanograms per liter	Agree					Dissolved		60145-20-2	2,2',3,3',5-Pentachlorobiphenyl	ng/l
49830	Organics, PCBs	PCB congener 158, water, filtered, recoverable, nanograms per liter	Agree					Dissolved		74472-42-7	2,3,3',4,4',6-Hexachlorobiphenyl	ng/l
49832	Organics, PCBs	PCB congener 193, water, filtered, recoverable, nanograms per liter	Agree					Dissolved		69782-91-8	2,3,3',4',5,5',6-Heptachlorobiphenyl	ng/l
49833	Organics, PCBs	PCB congener 198, water, filtered, recoverable, nanograms per liter	Agree					Dissolved		68194-17-2	2,2',3,3',4,5,5',6-Octachlorobiphenyl	ng/l
49834	Organics, PCBs	PCB congener 207, water, filtered, recoverable, nanograms per liter	Agree					Dissolved		52663-79-3	2,2',3,3',4,4',5,6,6'-Nonachlorobiphenyl	ng/l
49835	Organics, PCBs	PCB congener 3, suspended sediment, recoverable, nanograms per liter	Agree					Suspended		2051-62-9	4-Chlorobiphenyl	ng/l
49836	Organics, PCBs	PCB congeners 4+10, suspended sediment, recoverable, nanograms per liter	Agree					Suspended		 	PCB-4/10	ng/l
49839	Organics, PCBs	PCB congener 25, suspended sediment, recoverable, nanograms per liter	Agree					Suspended		55712-37-3	2,3',4-Trichlorobiphenyl	ng/l
49840	Organics, PCBs	PCB congener 53, suspended sediment, recoverable, nanograms per liter	Agree					Suspended		41464-41-9	2,2',5,6'-Tetrachlorobiphenyl	ng/l
49841	Organics, PCBs	PCB congener 51, suspended sediment, recoverable, nanograms per liter	Agree					Suspended		68194-04-7	2,2',4,6'-Tetrachlorobiphenyl	ng/l
49842	Organics, PCBs	PCB congener 63, suspended sediment, recoverable, nanograms per liter	Agree					Suspended		74472-34-7	2,3,4',5-Tetrachlorobiphenyl	ng/l
49843	Organics, PCBs	PCB congener 66, suspended sediment, recoverable, nanograms per liter	Agree					Suspended		32598-10-0	2,3',4,4'-Tetrachlorobiphenyl	ng/l
49844	Organics, PCBs	PCB congener 95, suspended sediment, recoverable, nanograms per liter	Agree					Suspended		38379-99-6	2,2',3,5',6-Pentachlorobiphenyl	ng/l
49845	Organics, PCBs	PCB congener 89, suspended sediment, recoverable, nanograms per liter	Agree					Suspended		73575-57-2	2,2',3,4,6'-Pentachlorobiphenyl	ng/l
49846	Organics, PCBs	PCB congener 83, suspended sediment, recoverable, nanograms per liter	Agree					Suspended		60145-20-2	2,2',3,3',5-Pentachlorobiphenyl	ng/l
49850	Organics, PCBs	PCB congener 158, suspended sediment, recoverable, nanograms per liter	Agree					Suspended		74472-42-7	2,3,3',4,4',6-Hexachlorobiphenyl	ng/l
49852	Organics, PCBs	PCB congener 193, suspended sediment, recoverable, nanograms per liter	Agree					Suspended		69782-91-8	2,3,3',4',5,5',6-Heptachlorobiphenyl	ng/l
49853	Organics, PCBs	PCB congener 198, suspended sediment, recoverable, nanograms per liter	Agree					Suspended		68194-17-2	2,2',3,3',4,5,5',6-Octachlorobiphenyl	ng/l
49854	Organics, PCBs	PCB congener 207, suspended sediment, recoverable, nanograms per liter	Agree					Suspended		52663-79-3	2,2',3,3',4,4',5,6,6'-Nonachlorobiphenyl	ng/l
49855	Organics, PCBs	PCB congener 126, biota, tissue, recoverable, wet weight, micrograms per kilogram	Agree			Wet				57465-28-8	3,3',4,4',5-Pentachlorobiphenyl	ug/kg
49856	Organics, PCBs	PCB congener 105, biota, tissue, recoverable, wet weight, micrograms per kilogram	Agree			Wet				32598-14-4	2,3,3',4,4'-Pentachlorobiphenyl	ug/kg
49858	Organics, PCBs	PCB congener 169, biota, tissue, recoverable, wet weight, micrograms per kilogram	Agree			Wet				32774-16-6	3,3',4,4',5,5'-Hexachlorobiphenyl	ug/kg
51647	Organics, PCBs	PCB congener 110, water, filtered, recoverable, nanograms per liter	Not checked					Dissolved		38380-03-9	 	ng/l
51648	Organics, PCBs	PCB congener 138, water, filtered, recoverable, nanograms per liter	Not checked					Dissolved		35065-28-2	 	ng/l
51649	Organics, PCBs	PCB congener 170, water, filtered, recoverable, nanograms per liter	Not checked					Dissolved		35065-30-6	 	ng/l
51650	Organics, PCBs	PCB congener 187, water, filtered, recoverable, nanograms per liter	Not checked					Dissolved		52663-68-0	 	ng/l
51652	Organics, PCBs	PCB congener 70, water, filtered, recoverable, nanograms per liter	Not checked					Dissolved		32598-11-1	 	ng/l
51826	Organics, PCBs	Aroclor 5442, solids, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		12642-23-8	 	ug/kg
51827	Organics, PCBs	PCB congener 74, solids, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		32690-93-0	 	ug/kg
51828	Organics, PCBs	PCB congener 81, solids, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		70362-50-4	 	ug/kg
51829	Organics, PCBs	PCB congener 99, solids, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		38380-01-7	 	ug/kg
51830	Organics, PCBs	PCB congener 114, solids, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		74472-37-0	 	ug/kg
51831	Organics, PCBs	PCB congener 123, solids, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		65510-44-3	 	ug/kg
51832	Organics, PCBs	PCB congener 156, solids, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		38380-08-4	 	ug/kg
51833	Organics, PCBs	PCB congener 157, solids, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		69782-90-7	 	ug/kg
51834	Organics, PCBs	PCB congener 158, solids, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		74472-42-7	 	ug/kg
51835	Organics, PCBs	PCB congener 167, solids, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		52663-72-6	 	ug/kg
52204	Organics, PCBs	PCB congener 31, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		16606-02-3	 	ug/kg
52205	Organics, PCBs	PCB congener 110, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		38380-03-9	 	ug/kg
52206	Organics, PCBs	PCB congener 138, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		35065-28-2	 	ug/kg
52207	Organics, PCBs	PCB congener 149, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		38380-04-0	 	ug/kg
52208	Organics, PCBs	PCB congener 153, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		35065-27-1	 	ug/kg
52209	Organics, PCBs	PCB congener 170, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		35065-30-6	 	ug/kg
52210	Organics, PCBs	PCB congener 187, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		52663-68-0	 	ug/kg
52211	Organics, PCBs	PCB congener 195, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		52663-78-2	 	ug/kg
52212	Organics, PCBs	PCB congener 209, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		2051-24-3	 	ug/kg
52308	Organics, PCBs	PCB congener 132, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		38380-05-1	 	ug/kg
52309	Organics, PCBs	PCB congener 28, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		7012-37-5	 	ug/kg
52310	Organics, PCBs	PCB congener 8, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Dry	< 2 mm	Bed Sediment		34883-43-7	 	ug/kg
52565	Organics, PCBs	PCB congener 156, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		38380-08-4	 	ug/kg
52566	Organics, PCBs	PCB congener 31, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		16606-02-3	 	ug/kg
52568	Organics, PCBs	PCB congener 101, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		37680-73-2	 	ug/kg
52569	Organics, PCBs	PCB congener 105, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		32598-14-4	 	ug/kg
52570	Organics, PCBs	PCB congener 110, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		38380-03-9	 	ug/kg
52571	Organics, PCBs	PCB congener 118, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		31508-00-6	 	ug/kg
52572	Organics, PCBs	PCB congener 126, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		57465-28-8	 	ug/kg
52573	Organics, PCBs	PCB congener 128, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		38380-07-3	 	ug/kg
52574	Organics, PCBs	PCB congener 138, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		35065-28-2	 	ug/kg
52575	Organics, PCBs	PCB congener 149, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		38380-04-0	 	ug/kg
52576	Organics, PCBs	PCB congener 151, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		52663-63-5	 	ug/kg
52577	Organics, PCBs	PCB congeners 132 plus 153, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		 	 	ug/kg
52578	Organics, PCBs	PCB congener 169, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		32774-16-6	 	ug/kg
52579	Organics, PCBs	PCB congener 170, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		35065-30-6	 	ug/kg
52580	Organics, PCBs	PCB congener 18, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		37680-65-2	 	ug/kg
52581	Organics, PCBs	PCB congener 180, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		35065-29-3	 	ug/kg
52582	Organics, PCBs	PCB congener 183, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		52663-69-1	 	ug/kg
52583	Organics, PCBs	PCB congener 187, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		52663-68-0	 	ug/kg
52584	Organics, PCBs	PCB congener 194, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		35694-08-7	 	ug/kg
52585	Organics, PCBs	PCB congener 195, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		52663-78-2	 	ug/kg
52586	Organics, PCBs	PCB congener 199, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		52663-75-9	 	ug/kg
52587	Organics, PCBs	PCB congener 206, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		40186-72-9	 	ug/kg
52588	Organics, PCBs	PCB congener 209, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		2051-24-3	 	ug/kg
52589	Organics, PCBs	PCB congener 28, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		7012-37-5	 	ug/kg
52590	Organics, PCBs	PCB congener 44, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		41464-39-5	 	ug/kg
52591	Organics, PCBs	PCB congener 49, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		41464-40-8	 	ug/kg
52592	Organics, PCBs	PCB congener 52, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		35693-99-3	 	ug/kg
52593	Organics, PCBs	PCB congener 66, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		32598-10-0	 	ug/kg
52594	Organics, PCBs	PCB congener 77, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		32598-13-3	 	ug/kg
52595	Organics, PCBs	PCB congener 8, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		34883-43-7	 	ug/kg
52596	Organics, PCBs	PCB congener 87, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		38380-02-8	 	ug/kg
52597	Organics, PCBs	PCB congener 95, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		38379-99-6	 	ug/kg
52598	Organics, PCBs	PCB congener 99, biota, tissue, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		38380-01-7	 	ug/kg
52622	Organics, PCBs	PCB congeners 132 plus 153, bed sediment smaller than 2 millimeters, wet sieved (native water), field, recoverable, dry weight, micrograms per kilogram	Not checked			Wet	< 2 mm	Bed Sediment		 	 	ug/kg
57836	Organics, PCBs	PCB congener 172, solids, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		52663-74-8	 	ug/kg
57837	Organics, PCBs	PCB congener 178, solids, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		52663-67-9	 	ug/kg
57838	Organics, PCBs	PCB congener 189, solids, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		39635-31-9	 	ug/kg
57839	Organics, PCBs	PCB congener 196, solids, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		42740-50-1	 	ug/kg
57840	Organics, PCBs	PCB congener 199, solids, recoverable, dry weight, micrograms per kilogram	Not checked			Dry		Recoverable		52663-75-9	 	ug/kg
