#
# National Water Information System
# 2019/03/30
#
#
# Date Retrieved: USGS Water Data for the Nation Help System
#
parm_cd	group	parm_nm	epa_equivalence	result_statistical_basis	result_time_basis	result_weight_basis	result_particle_size_basis	result_sample_fraction	result_temperature_basis	CASRN	SRSName	parm_unit
5s	8s	169s	26s	7s	10s	3s	13s	14s	9s	11s	63s	10s
72291	Physical	Precipitation, intensity at given time, inches per minute	Not checked							 	 	in/min
72292	Physical	Water level elevation above NAVD 1988, corrected for barometric pressure, feet	Not checked							 	 	ft
72293	Physical	Water level elevation above gage datum, corrected for barometric pressure, feet	Not checked							 	 	ft
72294	Physical	Mean water velocity for discharge computation, miles per hour	Not checked							 	 	mph
72321	Physical	Stream velocity, miles per hour	Not checked							 	 	mph
72322	Physical	Surface velocity at point in stream, feet per second	Not checked							 	 	ft/sec
72323	Physical	Surface velocity at point in stream, meters per second	Not checked							 	 	m/sec
72324	Physical	Radar amplitude, dimensionless	Not checked							 	 	none
72325	Physical	Radar signal to noise quality assurance parameter, decibels	Not checked							 	 	dB
72326	Physical	Opposite direction content quality assurance parameter, percent	Not checked							 	 	%
74019	Physical	Flashpoint of potentially organically contaminated water, degrees Fahrenheit	Not checked							 	 	deg F
74072	Physical	Flow rate, liters per second	Agree							 	 	l/sec
74082	Physical	Streamflow, daily, acre-feet	Agree		Daily					 	 	ac-ft
74207	Physical	Moisture content, soil, volumetric, percent of total volume	Agree					Total		 	Moisture content	%
75969	Physical	Barometric pressure, not corrected to sea level, millibars	Agree							 	Barometric pressure	mbar
80082	Physical	Carbonaceous biochemical oxygen demand, water, unfiltered, 5 days at 20 degrees Celsius, milligrams per liter	Not checked		5 Day			Total	20 deg C	 	Carbonaceous biochemical oxygen demand, standard conditions	mg/l
80083	Physical	Carbonaceous biochemical oxygen demand, water, unfiltered, 7 days at 20 degrees Celsius, milligrams per liter	Not checked		7 Day			Total	20 deg C	 	Carbonaceous biochemical oxygen demand, non-standard conditions	mg/l
80087	Physical	Carbonaceous biochemical oxygen demand, water, unfiltered, 20 days at 20 degrees Celsius, milligrams per liter	Not checked		20 Day			Total	20 deg C	 	Carbonaceous biochemical oxygen demand, non-standard conditions	mg/l
80110	Physical	Specific gravity at 4 degrees Celsius, water, unfiltered, ratio	Agree					Total	4 deg C	 	 	None
81026	Physical	Water content of snow, inches	Agree							 	Water content of snow	in
81027	Physical	Temperature, soil, degrees Celsius	Agree					Total		 	Temperature, soil	deg C
81029	Physical	Temperature, snow, degrees Celsius	Agree							 	 	deg C
81356	Physical	Cation exchange capacity, milliequivalents per 100 grams	Agree							 	Cation exchange capacity	meq/100 g
81380	Physical	Discharge velocity, meters per second	Agree							 	Velocity-discharge	m/sec
81381	Physical	Discharge duration, minutes	Agree							 	 	minutes
81395	Physical	Storm water flow, million gallons per day	Agree							 	Storm water flow	mgd
81798	Physical	Precipitation event, inches per composite	Agree							 	Precipitation	in
81903	Physical	Depth to bottom at sample location, feet	Agree							 	Depth	ft
81904	Physical	Velocity at point in stream, feet per second	Agree							 	Velocity - stream	ft/sec
81912	Physical	Open pressure, pounds per square inch	Agree							 	 	psi
81914	Physical	Initial flowing pressure, pounds per square inch	Agree							 	 	psi
81915	Physical	Final flowing pressure, pounds per square inch	Agree							 	 	psi
81916	Physical	Pressure at bottom of hole, pounds per square inch	Agree							 	 	psi
81917	Physical	Temperature at bottom of hole, degrees Fahrenheit	Agree							 	 	deg F
82015	Physical	Mean depth of lake, feet	Agree	Mean						 	Depth	ft
82016	Physical	Maximum depth of lake, feet	Agree	Maximum						 	Depth	ft
82047	Physical	Depth to top of sampling interval, meters	Agree							 	 	m
82048	Physical	Depth to bottom of sampling interval, meters	Agree							 	 	m
82049	Physical	Deoxygenation constant (k1 to base 10), carbonaceous biochemical oxygen demand, water, unfiltered, 20 degrees Celsius, per day	Not checked					Total	20 deg C	 	 	20C/day
82050	Physical	Reoxygenation constant (k2 to base 10), carbonaceous biochemical oxygen demand, water, unfiltered, 20 degrees Celsius, per day	Not checked					Total	20 deg C	 	 	20C/day
82079	Physical	Turbidity, water, unfiltered, laboratory, nephelometric turbidity units	Agree					Total		 	Turbidity	NTU
82127	Physical	Wind speed, knots	Agree							 	Wind velocity	knots
82130	Physical	Ice thickness, feet	Agree							 	Ice thickness	ft
82131	Physical	Ice thickness, meters	Agree							 	Ice thickness	m
82132	Physical	Deoxygenation constant (k1 to base e), nitrogenous biochemical oxygen demand, water, unfiltered, 20 degrees Celsius, per day	Not checked					Total	20 deg C	 	 	20C/day
82133	Physical	Deoxygenation constant (k1 to base e), carbonaceous biochemical oxygen demand, water, unfiltered, 20 degrees Celsius, per day	Not checked					Total	20 deg C	 	 	20C/day
82134	Physical	Deoxygenation constant (k1 to base 10), nitrogenous biochemical oxygen demand, water, unfiltered, 20 degrees Celsius, per day	Not checked					Total	20 deg C	 	 	20C/day
82135	Physical	Reaction lag time, carbonaceous biochemical oxygen demand, water, unfiltered, 20 degrees Celsius, days	Not checked					Total	20 deg C	 	 	days
82136	Physical	Reaction lag time, nitrogenous biochemical oxygen demand, water, unfiltered, 20 degrees Celsius, days	Not checked					Total	20 deg C	 	 	days
82137	Physical	Reaction lag time, biochemical oxygen demand, water, unfiltered, 20 degrees Celsius, days	Not checked					Total	20 deg C	 	 	days
82259	Physical	Street debris smaller than 0.031 millimeters, sieve diameter, percent	Agree				< 0.031 mm			 	 	%
82260	Physical	Street debris smaller than 0.0625, millimeters, sieve diameter, percent	Agree				< 0.0625 mm			 	 	%
82261	Physical	Street debris smaller than 0.125 millimeters, sieve diameter, percent	Agree				< 0.125 mm			 	 	%
82262	Physical	Street debris smaller than 0.25 millimeters, sieve diameter, percent	Agree				< 0.25 mm			 	 	%
82263	Physical	Street debris smaller than 0.5 millimeters, sieve diameter, percent	Agree				< 0.5 mm			 	 	%
82264	Physical	Street debris smaller than 1 millimeter, sieve diameter, percent	Agree				< 1 mm			 	 	%
82265	Physical	Street debris smaller than 2 millimeters, sieve diameter, percent	Agree				< 2 mm			 	 	%
82266	Physical	Street debris smaller than 4 millimeters, sieve diameter, percent	Agree				< 4 mm			 	 	%
82285	Physical	Rate of dry deposition, milligrams per square meter per day	Agree							 	 	mg/m2/day
82286	Physical	Solids in rainfall, dry weight, milligrams per liter	Agree			Dry				 	 	mg/l
82300	Physical	Snow depth, inches	Agree							 	Depth, snow cover	in
82363	Physical	Dry deposition, milligrams per square meter	Agree							 	 	mg/m2
82371	Physical	Precipitation within 3 days before sample collection, inches	Agree		3 Day					 	Precipitation	in
82372	Physical	Precipitation within 14 days before sample collection, inches	Agree		14 Day					 	Precipitation	in
82375	Physical	Solids, total, accumulation rate, dry weight, grams per square meter per day	Agree			Dry		Total		 	Total solids	g/m2/day
82379	Physical	Street solids load removed by sweeping, pounds per curb-mile	Agree							 	 	lb/curb-mi
82380	Physical	Street solids total dry weight, pounds per curb-mile	Agree			Dry		Total		 	 	lb/curb-mi
82381	Physical	Precipitation total, inches per storm	Agree					Total		 	Precipitation	in
82463	Physical	Total solids dried at 105 degrees Celsius, dry atmospheric deposition, milligrams per kilogram	Not checked					Total	105 deg C	 	Total solids	mg/kg
82464	Physical	Insoluble solids dried at 105 degrees Celsius, dry atmospheric deposition, milligrams per kilogram	Not checked						105 deg C	 	 	mg/kg
82465	Physical	Soluble solids dried at 105 degrees Celsius, dry atmospheric deposition, milligrams per kilogram	Not checked						105 deg C	 	 	mg/kg
82466	Physical	Total solids, dry atmospheric deposition, sum of constituents, milligrams per kilogram	Agree					Total		 	Total solids	mg/kg
82467	Physical	Insoluble solids, dry atmospheric deposition, sum of constituents, milligrams per kilogram	Agree							 	 	mg/kg
82468	Physical	Soluble solids, dry atmospheric deposition, sum of constituents, milligrams per kilogram	Agree							 	 	mg/kg
82550	Physical	Osmotic pressure, water, unfiltered, milliosmoles per kilogram	Agree					Total		 	Osmotic pressure	mosm/kg
82583	Physical	pH, soil, standard units	Agree					Total		 	pH	std units
82903	Physical	Depth to bottom from water surface, at sampling location, meters	Agree							 	Depth	m
82923	Physical	Atmospheric deposition type, wet, code	Agree							 	 	code
83104	Physical	pH, wet atmospheric deposition, unfiltered, calculated, standard units	Agree					Total		 	pH	std units
83106	Physical	pH, wet atmospheric deposition, unfiltered, field, standard units	Agree					Total		 	pH	std units
83107	Physical	pH, wet atmospheric deposition, unfiltered, lab, standard units	Agree					Total		 	pH	std units
83150	Physical	Specific conductance, wet atmospheric deposition, filtered, calculated, microsiemens per centimeter at 25 degrees Celsius	Agree					Dissolved	25 deg C	 	Specific conductance	uS/cm @25C
83151	Physical	Specific conductance, wet atmospheric deposition, unfiltered, calculated, microsiemens per centimeter at 25 degrees Celsius	Agree					Total	25 deg C	 	Specific conductance	uS/cm @25C
83153	Physical	Specific conductance, wet atmospheric deposition, filtered, field, microsiemens per centimeter at 25 degrees Celsius	Agree					Dissolved	25 deg C	 	Specific conductance	uS/cm @25C
83154	Physical	Specific conductance, wet atmospheric deposition, unfiltered, field, microsiemens per centimeter at 25 degrees Celsius	Agree					Total	25 deg C	 	Specific conductance	uS/cm @25C
83155	Physical	Specific conductance, wet atmospheric deposition, filtered, laboratory, microsiemens per centimeter at 25 degrees Celsius	Agree					Dissolved	25 deg C	 	Specific conductance	uS/cm @25C
83156	Physical	Specific conductance, wet atmospheric deposition, unfiltered, laboratory, microsiemens per centimeter at 25 degrees Celsius	Agree					Total	25 deg C	 	Specific conductance	uS/cm @25C
83177	Physical	Atmospheric deposition, wet, liters	Agree							 	Atmospheric deposition, wet fall	l
83205	Physical	Atmospheric deposition type, bulk, code	Agree							 	 	code
83386	Physical	pH, bulk atmospheric deposition, unfiltered, calculated, standard units	Agree					Total		 	pH	std units
83388	Physical	pH, bulk atmospheric deposition, unfiltered, field, standard units	Agree					Total		 	pH	std units
83389	Physical	pH, bulk atmospheric deposition, unfiltered, laboratory, standard units	Agree					Total		 	pH	std units
83432	Physical	Specific conductance, bulk atmospheric deposition, filtered, calculated, microsiemens per centimeter at 25 degrees Celsius	Agree					Dissolved	25 deg C	 	Specific conductance	uS/cm @25C
83433	Physical	Specific conductance, bulk atmospheric deposition, unfiltered, calculated, microsiemens per centimeter at 25 degrees Celsius	Agree					Total	25 deg C	 	Specific conductance	uS/cm @25C
83435	Physical	Specific conductance, bulk atmospheric deposition, filtered, field, microsiemens per centimeter at 25 degrees Celsius	Agree					Dissolved	25 deg C	 	Specific conductance	uS/cm @25C
83436	Physical	Specific conductance, bulk atmospheric deposition, unfiltered, field, microsiemens per centimeter at 25 degrees Celsius	Agree					Total	25 deg C	 	Specific conductance	uS/cm @25C
83437	Physical	Specific conductance, bulk atmospheric deposition, filtered, laboratory, microsiemens per centimeter at 25 degrees Celsius	Agree					Dissolved	25 deg C	 	Specific conductance	uS/cm @25C
83438	Physical	Specific conductance, bulk atmospheric deposition, unfiltered, laboratory, microsiemens per centimeter at 25 degrees Celsius	Agree					Total	25 deg C	 	Specific conductance	uS/cm @25C
83459	Physical	Atmospheric deposition, bulk, liters	Agree					Total		 	 	l
84179	Physical	Ignitability, bed sediment, dry, yes or no, code	Not checked							 	 	code
84180	Physical	Soil horizon (U.S. Dept. of Agriculture Soil Conservation Service, Soil Survey Manual, 1993), code	Not checked							 	 	code
85310	Physical	Depth of lake, maximum, meters	Not checked	Maximum						 	Depth	m
85311	Physical	Depth of lake, mean, meters	Not checked	Mean						 	Depth	m
85328	Physical	Depth to 1 percent of surface light, meters	Not checked							 	Light attenuation, depth at 99%	m
85540	Physical	Air, water, dissolved, volume percent of dissolved gases	Agree					Dissolved		132259-10-0	 	%
85541	Physical	Inert gases, water, dissolved, volume percent of dissolved gases	Agree					Dissolved		 	Inert gases	%
85555	Physical	Gas/water ratio, cubic feet per barrel	Agree							 	 	ft3/barrel
85557	Physical	Temperature, low saturation, degrees Celsius	Agree							 	 	deg C
85558	Physical	Temperature, high saturation, degrees Celsius	Agree							 	 	deg C
85559	Physical	Pressure, low saturation, pounds per square inch	Agree							 	 	psi
85560	Physical	Pressure, high saturation, pounds per square inch	Agree							 	 	psi
85583	Physical	Temperature, intragravel water, degrees Celsius	Agree							 	Temperature, water	deg C
85588	Physical	Gross heating value of dissolved hydrocarbons, dry, calculated, British thermal units per cubic foot at 60 degrees Fahrenheit and 14.73 pounds per square inch absolute	Not checked							 	 	Btu/ft3
85599	Physical	Rainfall, total for defined period, centimeters	Not checked					Total		 	 	cm/sample
85822	Physical	Moisture content, biota, tissue, wet weight, percent of total weight	Agree			Wet		Total		 	Moisture content	%
90010	Physical	Temperature, area-weighted-average, degrees Celsius	USGS use and no use by EPA							 	 	deg C
90034	Physical	Depth to 1 percent of surface light, cross section average, feet	USGS use and no use by EPA							 	 	ft
90077	Physical	Transparency, water, in situ, Secchi disc, cross section average, inches	USGS use and no use by EPA							 	Water transparency, Secchi disc	in
90094	Physical	Specific conductance, water, unfiltered, area weighted average, microsiemens per centimeter at 25 degrees Celsius	USGS use and no use by EPA					Total	25 deg C	 	Specific conductance	uS/cm @25C
90095	Physical	Specific conductance, water, unfiltered, laboratory, microsiemens per centimeter at 25 degrees Celsius	USGS use and no use by EPA					Total	25 deg C	 	Specific conductance	uS/cm @25C
90096	Physical	Specific conductance, water, filtered, laboratory, microsiemens per centimeter at 25 degrees Celsius	Not checked					Dissolved		 	Specific conductance	uS/cm @25C
90198	Physical	Depth to 10 percent surface light, cross section average, feet	USGS use and no use by EPA							 	 	ft
90199	Physical	Depth to 50 percent surface light, cross section average, feet	USGS use and no use by EPA							 	Light attenuation, depth at 50%	ft
90200	Physical	Incident light intensity, 400-700 nanometers, cross-sectional average, microeinsteins per square meter per second	USGS use and no use by EPA							 	 	uE/m2/sec
90400	Physical	pH, water, area weighted average, standard units	USGS use and no use by EPA							 	pH	std units
90860	Physical	Salinity, water, unfiltered, practical salinity units at 25 degrees Celsius	USGS use and no use by EPA					Total	25 deg C	 	Salinity	PSS
90862	Physical	Salinity, water, unfiltered, Practical Salinity Scale	Not checked					Total		 	Salinity	PSS
91011	Physical	Solids settleable in 15 minutes, water, unfiltered, milliliters per liter	USGS use and no use by EPA		15 Minutes			Settleable		 	Settleable solids	ml/l
91016	Physical	Biochemical oxygen demand, water, unfiltered, 5 days at 20 degrees Celsius, short tons per day	USGS use and no use by EPA		5 Day			Total	20 deg C	 	Biochemical oxygen demand, standard conditions	tons/day
91017	Physical	Suspended solids dried at 110 degrees Celsius, water, unfiltered, short tons per day	USGS use and no use by EPA					Suspended	110 deg C	 	Total suspended solids	tons/day
91055	Physical	Suspended solids dried at 105 degrees Celsius, water, unfiltered, short tons per day	USGS use and no use by EPA					Suspended	105 deg C	 	Total suspended solids	tons/day
91056	Physical	Loss on ignition of suspended solids, water, unfiltered, short tons per day	USGS use and no use by EPA					Suspended		 	Volatile Suspended Solids	tons/day
91146	Physical	Pump rate, gallons per minute	Not checked							 	 	gal/min
91155	Physical	Moisture content, bed sediment smaller than 63 microns, wet sieved (native water), recoverable, dry weight, percent	Not checked			Dry	< 0.063	Bed Sediment		 	 	%
91156	Physical	Moisture content, bed sediment, dry weight, percent	Not checked			Dry		Bed Sediment		 	 	%
95202	Physical	Phycocyanin fluorescence (fPC), water, in situ, cells per milliliter	USGS use and no use by EPA							 	 	#/ml
95902	Physical	Noncarbonate hardness, water, milligrams per liter as calcium carbonate	USGS use and no use by EPA							 	Hardness, non-carbonate	mg/l CaCO3
99019	Physical	Water level, depth below land surface, meters	USGS use and no use by EPA							 	Depth, from ground surface to well water level	m
99020	Physical	Elevation above NGVD 1929, meters	USGS use and no use by EPA							 	 	m
99060	Physical	Discharge, cubic meters per second	USGS use and no use by EPA	Mean	1 Day					 	 	m3/sec
99061	Physical	Discharge, instantaneous, cubic meters per second	USGS use and no use by EPA							 	Stream flow, instantaneous	m3/sec
99064	Physical	Water surface elevation difference between two locations, feet	Not checked							 	 	ft
99065	Physical	Gage height, above datum, meters	USGS use and no use by EPA							 	Gage height	m
99066	Physical	Hyporheic flux of water from groundwater to surface water, milliliters per square centimeter per day	USGS use and no use by EPA							 	 	ml/cm2/day
99067	Physical	Difference between observed and predicted water surface elevation, feet	Not checked							 	 	ft
99227	Physical	Primary water level, Aquatrak, distance from measuring point to water surface, meters	USGS use and no use by EPA							 	 	m
99231	Physical	Electrical resistance, ohms	USGS use and no use by EPA							 	 	ohms
99232	Physical	Volumetric soil moisture content period, for internal control of sensor, milliseconds	USGS use and no use by EPA							 	 	ms
99243	Physical	Distance to snow surface from sensor, centimeters	Not checked							 	 	cm
99401	Physical	Dissolved solids, water, filtered, estimated by regression equation, milligrams per liter	USGS use and no use by EPA					Dissolved		 	Total dissolved solids	mg/l
99402	Physical	Suspended solids, water, unfiltered, estimated by regression equation, milligrams per liter	USGS use and no use by EPA					Suspended		 	Total suspended solids	mg/l
99403	Physical	Total solids, water, unfiltered, estimated by regression equation, milligrams per liter	USGS use and no use by EPA					Total		 	Total solids	mg/l
99433	Physical	Dissolved solids, water, filtered, lake-volume weighted, milligrams per liter	Not checked					Dissolved		 	 	mg/l
99434	Physical	Dissolved solids, in entire lake, short tons	Not checked					Dissolved		 	 	tons
99772	Physical	Precipitation, millimeters	USGS use and no use by EPA							 	Precipitation	mm
99872	Physical	Turbidity, water, unfiltered, laboratory, Hach 2100AN, nephelometric turbidity units	USGS use and no use by EPA					Total		 	Turbidity	NTU
99974	Physical	Specific conductance, 1 meter below water surface, microsiemens per centimeter at 25 degrees Celsius	USGS use and no use by EPA						25 deg C	 	Specific conductance	uS/cm @25C
99975	Physical	pH, 1 meter below water surface, standard units	USGS use and no use by EPA							 	pH	std units
99976	Physical	Temperature, 1 meter below water surface, degrees Celsius	USGS use and no use by EPA							 	Temperature, water	deg C
99978	Physical	Specific conductance, water, 1 meter above bottom, microsiemens per centimeter at 25 degrees Celsius	USGS use and no use by EPA						25 deg C	 	Specific conductance	uS/cm @25C
99979	Physical	pH, water, 1 meter above bottom, standard units	USGS use and no use by EPA							 	pH	std units
99980	Physical	Temperature, water, 1 meter above bottom, degrees Celsius	USGS use and no use by EPA							 	Temperature, water	deg C
99982	Physical	Specific conductance, water, mid-depth of water column, microsiemens per centimeter at 25 degrees Celsius	USGS use and no use by EPA						25 deg C	 	Specific conductance	uS/cm @25C
99983	Physical	pH, water, mid-depth of water column, standard units	USGS use and no use by EPA							 	pH	std units
99984	Physical	Temperature, water, mid-depth of water column, degrees Celsius	USGS use and no use by EPA							 	Temperature, water	deg C
99986	Physical	Solar radiation (average flux density on a horizontal surface during measurement interval), watts per square meter	USGS use and no use by EPA							 	Solar irradiation, local	W/m2
99987	Physical	Solar radiation (total flux density on a horizontal surface during measurement interval), megajoules per square meter	USGS use and no use by EPA					Total		 	 	MJ/m2
99988	Physical	Photosynthetically active radiation (average flux density on a horizontal surface during measurement interval), micromoles of photons per square meter per second	USGS use and no use by EPA							 	Light, photosynthetic active radiation (PAR)	umol/m2/s
99989	Physical	Photosynthetically active radiation (total flux density on a horizontal surface during measurement interval), millimoles of photons per square meter	USGS use and no use by EPA					Total		 	 	mmol/m2
99997	Physical	Photosynthetically active radiation (PAR) in water at the 1% light level, micromoles of photons per square meter per second	USGS use and no use by EPA							 	 	umol/m2/s
